2.006939,2.484277,0.8027856,2.233813
2.559105,-1.104251,3.541937,2.08354
1.174282,-8.076946,2.870962,0.8416287
0.6243898,2.476877,5.586032,-0.3150741
2.340203,-3.884044,1.783046,2.055269
2.572972,2.902768,1.090376,2.948879
1.806442,6.864453,-2.72728,2.147629
0.2377353,3.647786,-0.07421922,0.3042038
