-2.152065,3.298153,0.3900287,0.8756303,4.817397,-2.642363,-0.7724606,-1.854476,5.285079
2.355108,-3.723255,8.157323,-3.658356,-0.1505583,3.801909,-1.132875,1.646613,4.421966
0.953078,3.012589,-6.180987,-1.956332,-5.429992,1.36922,-6.764026,-1.058742,-3.43814
-0.6149625,-3.347042,-5.638282,6.721677,-1.827739,-1.23994,4.118455,-4.923511,2.009207
